date,return
1994-11-14,0.009427619585314
1994-11-15,-0.003334493218939
1994-11-16,0.003345649263722
1994-11-17,-0.00667112119666
1994-11-18,-0.001343184787841
1994-11-21,-0.010086359205228
1994-11-22,-0.021739130434783
1994-11-23,0.005555555555556
1994-11-25,0.004833149171271
1994-11-28,0.004466787042515
1994-11-29,-0.000341545556373
1994-11-30,-0.001368926892733
1994-12-01,-0.00993782035676
1994-12-02,0.009346398113734
1994-12-05,0.001027138545953
1994-12-06,0.000686241636821
1994-12-07,-0.007188731400934
1994-12-08,-0.009655172413793
1994-12-09,0.003828389972145
1994-12-12,0.00659094556308
1994-12-13,0.003791000734391
1994-12-14,0.005149926844859
1994-12-15,0.003073180327869
1994-12-16,0.004840468629326
1994-12-19,0.001366120218579
1994-12-20,-0.003071236016371
1994-12-21,0.010606129178314
1994-12-22,-0.00304622130938
1994-12-23,0.001019263076838
1994-12-27,0.005427408412483
1994-12-28,-0.005061311740891
1994-12-29,0.000677132984092
1994-12-30,-0.011858757601151
1995-01-03,0.0048
1995-01-04,0.004779254366421
1995-01-05,0
1995-01-06,0.001017369565217
1995-01-09,0.001018550714025
1995-01-10,0.001017449239267
1995-01-11,0.000676215769895
1995-01-12,0.000340056058894
1995-01-13,0.011838679296347
1995-01-16,0.00601911242961
1995-01-17,0.000331847315863
1995-01-18,-0.000997231624964
1995-01-19,-0.005652930992969
1995-01-20,-0.003679490225541
1995-01-23,0.003022785734418
1995-01-24,0.001338688085676
1995-01-25,0.002673796791444
1995-01-26,0.000998378666667
1995-01-27,0.003996010468396
1995-01-30,-0.004311229509061
1995-01-31,0.003997339370915
1995-02-01,-0.000331296967535
1995-02-02,0.005973074783098
1995-02-03,0.014187308811307
1995-02-06,0.004228480654241
1995-02-07,0.001295758439446
1995-02-08,0
1995-02-09,0
1995-02-10,0.001294081622262
1995-02-13,0.00032467385435
1995-02-14,0.001291989664083
1995-02-15,0.005483313548387
1995-02-16,-0.001283285921565
1995-02-17,-0.003854804581144
1995-02-21,-0.000321919560231
1995-02-22,0.007417785806452
1995-02-23,0.001602584628553
1995-02-24,0.002557544757033
1995-02-27,-0.007973489795918
1995-02-28,0.008358462441518
1995-03-01,-0.006375521522761
1995-03-02,0.001283285921565
1995-03-03,0.000319938658396
1995-03-06,0.000641640632047
1995-03-07,-0.007682458386684
1995-03-08,0.00258064516129
1995-03-09,-0.000323315315315
1995-03-10,0.014806310916606
1995-03-13,-0.000951942164591
1995-03-14,0.007302062021142
1995-03-15,-0.001891944301695
1995-03-16,0.005999903120786
1995-03-17,0.0009947530393
1995-03-20,0
1995-03-21,-0.002522068095839
1995-03-22,0.000946629582807
1995-03-23,0.000632503655351
1995-03-24,0.014199606354345
1995-03-27,0.00404429027434
1995-03-28,0
1995-03-29,-0.000309370159522
1995-03-30,-0.001858898310129
1995-03-31,-0.004038777639752
1995-04-03,0.002494546970214
1995-04-04,0.006533404596728
1995-04-05,0
1995-04-06,0.003708281829419
1995-04-07,-0.000924177339902
1995-04-10,0.001848033033406
1995-04-11,-0.003382083189927
1995-04-12,0.003393560493827
1995-04-13,0.005537730832212
1995-04-17,-0.005812628340233
1995-04-18,-0.003385130717667
1995-04-19,-0.000924711484346
1995-04-20,0.001544583436341
1995-04-21,0.004936750549431
1995-04-24,0.011666221725278
1995-04-25,-0.002730910252852
1995-04-26,0.000913412940633
1995-04-27,0.002432351536365
1995-04-28,0.001516084507065
1995-05-01,-0.002725177686423
1995-05-02,0.00212624709206
